idbase,arrondissement,adresse,genre,espece,latitude,longitude
198532,PARIS 16E ARRDT,CENTRE SPORTIF HENRY DE MONTHERLANT / 32 BOULEVARD LANNES,Prunus,,48.8671357,2.2713364
300622,PARIS 13E ARRDT,RUE SIMONE WEIL,Prunus,,48.8239802,2.3635341
2018696,PARIS 19E ARRDT,JARDIN CURIAL - CITE MICHELET / 94 RUE CURIAL,Prunus,,48.8958100,2.3759270
164920,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 127,Prunus,,48.9016418,2.4108140
302045,PARIS 13E ARRDT,AVENUE D ITALIE,Prunus,x schmittii,48.8218149,2.3584183
111296,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,avium,48.8903731,2.3156452
119422,PARIS 18E ARRDT,SQUARE DU PASSAGE LEON / 20 RUE DES GARDES,Prunus,mahaleb,48.8856431,2.3538949
165162,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 5,Prunus,,48.9065793,2.4001724
2049175,PARIS 10E ARRDT,JARDIN MARIELLE FRANCO / 46 RUE D ALSACE,Prunus,serrulata,48.8792842,2.3592107
164990,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 58,Prunus,,48.9033360,2.4070307
190514,PARIS 19E ARRDT,ECOLE MATERNELLE / 2 RUE JEAN MENANS,Prunus,serrulata,48.8806168,2.3788455
2029102,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,x yedoensis,48.8940975,2.3961517
227767,PARIS 13E ARRDT,RUE BARRAULT,Prunus,maackii,48.8256190,2.3465637
185808,PARIS 13E ARRDT,JARDIN D ENFANTS / 5 RUE ALBIN HALLER,Prunus,,48.8225754,2.3492503
2016930,PARIS 17E ARRDT,CENTRE SPORTIF MAX ROUSIE / 28 RUE ANDRE BRECHET,Prunus,,48.9002097,2.3262428
2033970,PARIS 18E ARRDT,IMPASSE DE LA CHAPELLE,Prunus,,48.8921478,2.3586548
111673,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8907125,2.3164853
125827,PARIS 15E ARRDT,PARC ANDRE CITROEN / 2 RUE DE LA MONTAGNE DE LA FAGE,Prunus,serrulata,48.8407441,2.2784788
2035880,PARIS 12E ARRDT,CRECHE COLLECTIVE / 17 RUE LAMBLARDIE,Prunus,,48.8405486,2.3975639
2019323,PARIS 13E ARRDT,JARDINIERES DU 138 BOULEVARD VINCENT AURIOL / 138 BOULEVARD VINCENT AURIOL,Prunus,serrulata,48.8327846,2.3607275
227813,PARIS 13E ARRDT,RUE JEAN ANTOINE DE BAIF,Prunus,,48.8272421,2.3831063
295671,PARIS 13E ARRDT,RUE YEO THOMAS,Prunus,,48.8314102,2.3624098
2042342,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,avium,48.8295914,2.2988301
164421,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 27,Prunus,avium,48.7620527,2.3709425
2033972,PARIS 18E ARRDT,IMPASSE DE LA CHAPELLE,Prunus,,48.8921287,2.3587005
164572,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 42,Prunus,avium,48.7643376,2.3791441
128253,PARIS 17E ARRDT,SQUARE ANDRE ULMANN / 18 AVENUE BRUNETIERE,Prunus,,48.8893775,2.2982672
227968,PARIS 16E ARRDT,RUE DE L ARIOSTE,Prunus,sargentii,48.8413611,2.2552690
188491,PARIS 14E ARRDT,ECOLE MATERNELLE / 22 RUE ANTOINE CHANTIN,Prunus,x subhirtella,48.8275390,2.3216166
164380,PARIS 14E ARRDT,CIMETIERE DE MONTPARNASSE GRAND / DIV 9,Prunus,,48.8376902,2.3247713
2049095,PARIS 15E ARRDT,SQUARE NICOLE DE HAUTECLOCQUE / 1 VOIE CV/15,Prunus,x subhirtella,48.8521128,2.2946542
2034123,PARIS 17E ARRDT,PLACE FRANCOISE DORIN,Prunus,avium,48.8892434,2.3141903
2053754,PARIS 17E ARRDT,TALUS PORTE MAILLOT 17-99-02 / VOIE BJ/17,Prunus,mahaleb,48.8792700,2.2808869
164953,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 99,Prunus,,48.9023869,2.4092340
2029054,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8949219,2.3953607
2001991,PARIS 15E ARRDT,PROMENADE DU QUAI ANDRE CITROEN / 13 QUAI  ANDRE CITROEN,Prunus,serrulata,48.8468951,2.2784393
2039089,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,,48.8899258,2.3136704
236711,PARIS 14E ARRDT,AVENUE DE LA SIBELLE,Prunus,x subhirtella,48.8253186,2.3380591
228179,PARIS 15E ARRDT,PLACE CAMILLE CLAUDEL,Prunus,,48.8445680,2.3179270
113084,PARIS 19E ARRDT,PARC DES BUTTES CHAUMONT,Prunus,mahaleb,48.8817957,2.3860459
300645,PARIS 13E ARRDT,RUE YEO THOMAS,Prunus,,48.8315886,2.3627573
127382,PARIS 13E ARRDT,SQUARE HENRI CADIOU / 69 BOULEVARD ARAGO,Prunus,,48.8340173,2.3424887
2049092,PARIS 15E ARRDT,SQUARE NICOLE DE HAUTECLOCQUE / 1 VOIE CV/15,Prunus,x subhirtella,48.8520600,2.2945813
260927,PARIS 17E ARRDT,RUE DE MONTENOTTE,Prunus,avium,48.8771808,2.2946773
128350,PARIS 17E ARRDT,SQUARE JACQUES AUDIBERTI / 9 RUE CINO DEL DUCA,Prunus,,48.8852182,2.2843115
127299,PARIS 13E ARRDT,SQUARE MAIL DE BIEVRE,Prunus,,48.8291950,2.3446648
133588,PARIS 15E ARRDT,SQUARE DU DOCTEUR CALMETTE / 2 RUE JEAN SICARD,Prunus,serrulata,48.8282722,2.2981600
2029076,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8935448,2.3962492
184683,PARIS 18E ARRDT,HERMEL (20) ELEM,Prunus,x subhirtella,48.8911736,2.3448238
279599,PARIS 17E ARRDT,PLACE SAINT FERDINAND,Prunus,,48.8781171,2.2878560
2054125,PARIS 13E ARRDT,COLLEGE GEORGES SAND / 159 RUE DE TOLBIAC,Prunus,sargentii,48.8257865,2.3559062
216131,PARIS 20E ARRDT,RUE BISSON,Prunus,x schmittii,48.8701437,2.3829436
2017503,PARIS 19E ARRDT,PROMENADE AMALIA RODRIGUES / 9 RUE DES MARCHAIS,Prunus,x subhirtella,48.8817352,2.4010177
126721,PARIS 15E ARRDT,PARC ANDRE CITROEN / 2 RUE DE LA MONTAGNE DE LA FAGE,Prunus,x subhirtella,48.8408004,2.2799659
285181,PARIS 10E ARRDT,RUE DE PARADIS,Prunus,avium,48.8751184,2.3522414
164959,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 86,Prunus,,48.9025934,2.4086054
2029100,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8940203,2.3961131
187676,PARIS 15E ARRDT,CRECHE COLLECTIVE / 2 RUE MAURICE MAIGNEN,Prunus,,48.8381761,2.3129057
184503,PARIS 5E ARRDT,ECOLE MATERNELLE / 29 RUE MOUFFETARD,Prunus,,48.8438296,2.3494940
2042265,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,,48.8297114,2.2985087
2038224,PARIS 9E ARRDT,JARDINIERE DE LA RUE DE MONTYON / 16-18 RUE DE MONTYON,Prunus,x subhirtella,48.8731293,2.3438249
103735,PARIS 13E ARRDT,JARDIN DE LA MONTGOLFIERE / 38 RUE DU MOULINET,Prunus,serrulata,48.8269467,2.3542425
227759,PARIS 13E ARRDT,RUE AIME MOROT,Prunus,maackii,48.8198422,2.3500359
127217,PARIS 13E ARRDT,SQUARE MAIL DE BIEVRE,Prunus,,48.8301800,2.3453009
184185,PARIS 17E ARRDT,JOUFFROY (20) MAT,Prunus,,48.8868105,2.3109670
164525,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 32,Prunus,avium,48.7637197,2.3767592
2047119,PARIS 12E ARRDT,JARDIN SOLANGE FALADE / 30 RUE DU RENDEZ VOUS,Prunus,maackii,48.8462572,2.4040746
164477,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 37,Prunus,avium,48.7626351,2.3732245
136787,PARIS 16E ARRDT,JARDIN DU RANELAGH,Prunus,serrulata,48.8602079,2.2687428
189145,PARIS 19E ARRDT,ECOLE MATERNELLE / 58 RUE ARCHEREAU,Prunus,,48.8921067,2.3758269
2049101,PARIS 15E ARRDT,SQUARE NICOLE DE HAUTECLOCQUE / 1 VOIE CV/15,Prunus,x subhirtella,48.8521932,2.2943785
186742,PARIS 16E ARRDT,DECAMPS (4) ELEM,Prunus,x subhirtella,48.8654165,2.2822096
100733,PARIS 12E ARRDT,PARC DE BERCY,Prunus,maackii,48.8337822,2.3839123
2042323,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,,48.8296183,2.2996039
186899,PARIS 12E ARRDT,ECOLE MATERNELLE / 28 RUE DE LA BRECHE AUX LOUPS,Prunus,,48.8375597,2.3948920
2007717,PARIS 14E ARRDT,SQUARE DES JONQUILLES / 213 RUE VERCINGETORIX,Prunus,,48.8296379,2.3081155
2031133,PARIS 18E ARRDT,RUE MARCADET,Prunus,avium,48.8923279,2.3314243
2001709,PARIS 15E ARRDT,PROMENADE DU QUAI DE GRENELLE / 65 QUAI DE GRENELLE,Prunus,x subhirtella,48.8496760,2.2822448
301388,PARIS 13E ARRDT,RUE SIMONE WEIL,Prunus,,48.8238629,2.3637015
117195,PARIS 11E ARRDT,SQUARE DE LA ROQUETTE / 143 RUE DE LA ROQUETTE,Prunus,serrulata,48.8592906,2.3843619
2048985,PARIS 16E ARRDT,JARDINS DU TROCADERO / 3 PLACE DE VARSOVIE,Prunus,,48.8623816,2.2924959
2042039,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,x subhirtella,48.8298385,2.2983114
2001795,PARIS 10E ARRDT,RUE LUCIEN SAMPAIX,Prunus,x schmittii,48.8708116,2.3596989
128582,PARIS 15E ARRDT,PARC ANDRE CITROEN,Prunus,avium,48.8379467,2.2759000
273220,PARIS 18E ARRDT,JARDIN NUSCH ELUARD / 1 IMPASSE DE LA CHAPELLE,Prunus,,48.8926225,2.3593692
190053,PARIS 20E ARRDT,ECOLE POLYVALENTE / 51 BOULEVARD DAVOUT,Prunus,,48.8513693,2.4106050
120199,PARIS 18E ARRDT,SQUARE SAINTE HELENE / 41 RUE LETORT,Prunus,,48.8960301,2.3433185
164516,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 39,Prunus,avium,48.7632994,2.3755338
165052,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 38,Prunus,,48.9041899,2.4054381
164451,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 36,Prunus,avium,48.7624698,2.3726517
2034779,VAL-DE-MARNE,CIMETIERE DE THIAIS / DIV 96,Prunus,mahaleb,48.7585564,2.3802639
111670,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8907672,2.3163427
2042464,PARIS 18E ARRDT,PARC CHAPELLE CHARBON - 5Z RUE DE LA CROIX MOREAU,Prunus,mahaleb,48.8963333,2.3629808
228305,PARIS 14E ARRDT,AVENUE DE LA SIBELLE,Prunus,x subhirtella,48.8251250,2.3382880
164991,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 58,Prunus,,48.9033707,2.4069577
2025520,PARIS 18E ARRDT,RUE MARCADET,Prunus,x schmittii,48.8903285,2.3541620
185023,PARIS 16E ARRDT,ECOLE MATERNELLE / 38 RUE DES PERCHAMPS,Prunus,serrulata,48.8489007,2.2683130
264858,PARIS 16E ARRDT,RUE DU GENERAL APPERT,Prunus,x hillieri,48.8690694,2.2752608
137679,PARIS 19E ARRDT,SQUARE PETIT BOIS,Prunus,serrulata,48.8858105,2.3924514
2035596,PARIS 11E ARRDT,RUE JEAN PIERRE TIMBAUD,Prunus,serrulata,48.8666252,2.3732531
186977,PARIS 11E ARRDT,CRECHE COLLECTIVE / 62 RUE SAINT SABIN,Prunus,,48.8594580,2.3693871
2021141,PARIS 18E ARRDT,RUE GANNERON,Prunus,x schmittii,48.8872553,2.3287119
164899,SEINE-SAINT-DENIS,CIMETIERE DE SAINT-OUEN NOUV / AVENUE DES PAULOWNIAS / DIV 37,Prunus,,48.9095288,2.3445735
120861,PARIS 18E ARRDT,SQUARE PAUL ROBIN / 10 PLACE HEBERT,Prunus,x subhirtella,48.8935884,2.3630730
2050971,PARIS 15E ARRDT,JARDIN D IMMEUBLE ALBERT BARTHOLOME / 28 AVENUE ALBERT BARTHOLOME,Prunus,avium,48.8275453,2.2982759
124185,PARIS 20E ARRDT,TALUS RUE STENDHAL / 4 RUE STENDHAL,Prunus,,48.8604263,2.4031636
103169,PARIS 19E ARRDT,PARC DES BUTTES CHAUMONT,Prunus,sargentii,48.8793060,2.3824322
227682,PARIS 16E ARRDT,RUE DU SERGENT MAGINOT,Prunus,x hillieri,48.8405200,2.2552876
127305,PARIS 13E ARRDT,SQUARE MAIL DE BIEVRE,Prunus,,48.8295083,2.3448359
185858,PARIS 13E ARRDT,ECOLE MATERNELLE / 17 RUE POINTE D IVRY,Prunus,avium,48.8225232,2.3643805
131712,PARIS 15E ARRDT,PARC OMNISPORT SUZANNE LENGLEN / 7 BOULEVARD DES FRERES VOISIN,Prunus,serrulata,48.8282632,2.2693855
295661,PARIS 13E ARRDT,RUE YEO THOMAS,Prunus,,48.8316213,2.3630349
228186,PARIS 17E ARRDT,RUE DE L ABBE ROUSSELOT,Prunus,,48.8896701,2.3005490
116668,PARIS 20E ARRDT,SQUARE DES SAINT SIMONIENS MENILMONTANT / 2 RUE DE LA DUEE,Prunus,,48.8705387,2.3963801
2020963,PARIS 18E ARRDT,RUE MARCADET,Prunus,x schmittii,48.8905180,2.3501238
2042956,PARIS 12E ARRDT,RUE ABEL,Prunus,x schmittii,48.8465752,2.3747408
164503,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 31,Prunus,avium,48.7633599,2.3754950
165123,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 17,Prunus,,48.9059136,2.4015765
227513,PARIS 14E ARRDT,PLACE AMBROISE CROIZAT,Prunus,,48.8215467,2.3286112
2047526,PARIS 16E ARRDT,JARDIN DU GENERAL ANSELIN / 1 AVENUE DE POLOGNE,Prunus,mahaleb,48.8687182,2.2726699
126255,PARIS 15E ARRDT,PARC ANDRE CITROEN / 2 RUE DE LA MONTAGNE DE LA FAGE,Prunus,serrulata,48.8413694,2.2788230
302035,PARIS 13E ARRDT,AVENUE D ITALIE,Prunus,x schmittii,48.8274376,2.3570891
228275,PARIS 20E ARRDT,RUE DURIS,Prunus,,48.8666133,2.3869798
112870,PARIS 20E ARRDT,SQUARE DE LA PAIX / 128 RUE DE LAGNY,Prunus,serrulata,48.8485340,2.4155527
2018700,PARIS 19E ARRDT,JARDIN CURIAL - CITE MICHELET / 94 RUE CURIAL,Prunus,,48.8957164,2.3761125
2043553,PARIS 13E ARRDT,RUE BOUSSINGAULT,Prunus,mahaleb,48.8257035,2.3425957
201700,PARIS 16E ARRDT,CENTRE SPORTIF JEAN-PIERRE WIMILLE / 56 BOULEVARD DE L AMIRAL BRUIX,Prunus,serrulata,48.8752246,2.2775057
253087,PARIS 15E ARRDT,RUE DE LA FEDERATION,Prunus,x schmittii,48.8546692,2.2907505
132373,PARIS 5E ARRDT,JARDIN TINO ROSSI / 2B QUAI SAINT BERNARD,Prunus,serrula,48.8465615,2.3622435
228139,PARIS 20E ARRDT,RUE DURIS,Prunus,,48.8660012,2.3872987
257708,PARIS 20E ARRDT,BELVEDERE WILLY RONIS,Prunus,x schmittii,48.8715166,2.3855704
2042331,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,avium,48.8295644,2.2992781
237874,PARIS 14E ARRDT,RUE DE GERGOVIE,Prunus,,48.8334233,2.3153712
2034804,PARIS 18E ARRDT,SQUARE DE LA RUE RENE BINET / 42 RUE RENE BINET,Prunus,x subhirtella,48.8999237,2.3385184
103737,PARIS 13E ARRDT,JARDIN DE LA MONTGOLFIERE / 38 RUE DU MOULINET,Prunus,serrulata,48.8270299,2.3541872
2001723,PARIS 18E ARRDT,CRECHE COLLECTIVE / 16 AVENUE DE LA PORTE DES POISSONNIERS,Prunus,,48.8991147,2.3532895
200730,PARIS 12E ARRDT,STADE LEO LAGRANGE / 68 BOULEVARD PONIATOWSKI,Prunus,serrulata,48.8314327,2.4001604
111739,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8910786,2.3159496
2022064,PARIS 20E ARRDT,RUE DE SREBRENICA,Prunus,avium,48.8591589,2.4078723
228196,PARIS 18E ARRDT,RUE DU BAIGNEUR,Prunus,,48.8901476,2.3455594
269391,PARIS 11E ARRDT,RUE DE LA FONTAINE AU ROI,Prunus,,48.8696721,2.3785994
228356,PARIS 14E ARRDT,RUE DES BERGES HENNEQUINES,Prunus,x subhirtella,48.8251815,2.3380523
2046988,PARIS 14E ARRDT,DECORATION ANGLE LOSSERAND VERCINGETORIX / 218 RUE RAYMOND LOSSERAND,Prunus,serrulata,48.8280511,2.3056299
127337,PARIS 13E ARRDT,JARDIN YACINE KATEB / 18 RUE WATTEAU,Prunus,,48.8346940,2.3558042
111733,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8910296,2.3159944
299836,PARIS 13E ARRDT,RUE FERNAND BRAUDEL,Prunus,serrula,48.8356622,2.3729040
164975,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 72,Prunus,,48.9029918,2.4077553
253099,PARIS 15E ARRDT,RUE DE LA FEDERATION,Prunus,x schmittii,48.8546486,2.2908281
165068,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 33,Prunus,,48.9047763,2.4041978
2025431,PARIS 13E ARRDT,JARDINETS DE L ESPACE PUBLIC T1 / RUE ABEL GANCE,Prunus,,48.8356963,2.3737700
186904,PARIS 12E ARRDT,ECOLE MATERNELLE / 28 RUE DE LA BRECHE AUX LOUPS,Prunus,,48.8373358,2.3951337
133307,PARIS 15E ARRDT,SQUARE NICOLE DE HAUTECLOCQUE / 1 VOIE CV/15,Prunus,x subhirtella,48.8526781,2.2937046
228147,PARIS 20E ARRDT,RUE PELLEPORT,Prunus,,48.8694394,2.4002557
134243,PARIS 15E ARRDT,PARC OMNISPORT SUZANNE LENGLEN / 7 BOULEVARD DES FRERES VOISIN,Prunus,x subhirtella,48.8282838,2.2680765
115430,PARIS 13E ARRDT,SQUARE GUSTAVE MESUREUR / 105 RUE JEANNE D ARC,Prunus,x subhirtella,48.8339068,2.3627068
2042047,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,x subhirtella,48.8295392,2.2989492
164446,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 28,Prunus,avium,48.7624771,2.3724346
125058,PARIS 4E ARRDT,SQUARE JEAN XXIII / 2 QUAI DE L ARCHEVECHE,Prunus,,48.8519455,2.3514869
165006,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 57,Prunus,,48.9034908,2.4069042
2040842,PARIS 10E ARRDT,JARDINIERES DE LA GRANGE AUX BELLES / 1 RUE GEORG FRIEDRICH HAENDEL,Prunus,serrulata,48.8777543,2.3675723
228032,PARIS 13E ARRDT,RUE JEAN ANTOINE DE BAIF,Prunus,serrulata,48.8277460,2.3842065
164502,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 31,Prunus,avium,48.7633350,2.3754068
2043828,PARIS 13E ARRDT,JARDIN DE LA POTERNE DES PEUPLIERS / 62 RUE DAMESME,Prunus,mahaleb,48.8214778,2.3537431
302640,PARIS 8E ARRDT,JARDINS DES CHAMPS ELYSEES - ABORDS DU KIOSQUE / 3 AVENUE EDWARD TUCK,Prunus,serrulata,48.8652547,2.3182638
2021329,PARIS 20E ARRDT,RUE LE VAU,Prunus,maackii,48.8665585,2.4110504
299663,PARIS 13E ARRDT,RUE SIMONE WEIL,Prunus,,48.8237211,2.3638438
2028708,PARIS 20E ARRDT,JARDINIERES DE LA RUE PAUL MEURICE / RUE PAUL MEURICE,Prunus,x hillieri,48.8743293,2.4120159
2041703,PARIS 15E ARRDT,SQUARE CAMBRONNE / 3 RUE ALEXANDRE CABANEL,Prunus,x schmittii,48.8481178,2.3028193
227758,PARIS 13E ARRDT,RUE AIME MOROT,Prunus,maackii,48.8198791,2.3500108
2028967,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8934110,2.3969393
227831,PARIS 18E ARRDT,RATP / PORTE D AUBERVILLIERS / BOULEVARD NEY,Prunus,avium,48.8985024,2.3687806
190993,PARIS 13E ARRDT,ECOLE MATERNELLE / 71 RUE DUNOIS,Prunus,,48.8323567,2.3657594
165156,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 10,Prunus,,48.9062409,2.4010721
137883,PARIS 13E ARRDT,SQUARE HELOISE ET ABELARD / 15 RUE DUCHEFDELAVILLE,Prunus,,48.8316978,2.3703662
124002,PARIS 20E ARRDT,JARDIN NATUREL,Prunus,mahaleb,48.8587221,2.3991117
2021655,PARIS 10E ARRDT,IMPASSE BONNE NOUVELLE,Prunus,sargentii,48.8707304,2.3506902
100736,PARIS 12E ARRDT,PARC DE BERCY,Prunus,maackii,48.8337289,2.3838867
136275,PARIS 16E ARRDT,JARDIN DES SERRES D AUTEUIL / 1 AVENUE GORDON BENNETT,Prunus,serrula,48.8468355,2.2539704
2008682,PARIS 19E ARRDT,BOULEVARD MACDONALD,Prunus,serrulata,48.8986246,2.3773598
136606,PARIS 16E ARRDT,SQUARE DU TCHAD / 8 AVENUE GENERAL DU SARRAIL,Prunus,sargentii,48.8460352,2.2557484
111680,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,,48.8904174,2.3165175
2002003,PARIS 15E ARRDT,PROMENADE DU QUAI ANDRE CITROEN / 13 QUAI  ANDRE CITROEN,Prunus,,48.8469900,2.2786198
186104,PARIS 12E ARRDT,EDOUARD ROBERT (11B),Prunus,,48.8366327,2.3990697
111301,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,avium,48.8900665,2.3154169
301586,PARIS 13E ARRDT,AVENUE D ITALIE,Prunus,x schmittii,48.8280490,2.3568982
190838,PARIS 19E ARRDT,ECOLE MATERNELLE / 5 RUE NOYER DURAND,Prunus,,48.8868411,2.3986973
2047237,PARIS 12E ARRDT,JARDIN SOLANGE FALADE / 30 RUE DU RENDEZ VOUS,Prunus,maackii,48.8467002,2.4054362
2017534,PARIS 19E ARRDT,PROMENADE AMALIA RODRIGUES / 9 RUE DES MARCHAIS,Prunus,serrulata,48.8830790,2.3995712
2043016,PARIS 12E ARRDT,RUE ABEL,Prunus,avium,48.8470263,2.3751913
111072,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8902666,2.3158100
110647,PARIS 15E ARRDT,PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE,Prunus,,48.8310263,2.2970436
139588,PARIS 17E ARRDT,PROMENADE BERNARD LAFAY C2 / 8 BOULEVARD DE REIMS,Prunus,serrulata,48.8915609,2.2995948
104885,PARIS 13E ARRDT,SQUARE RENE LE GALL / 1 RUE EMILE DESLANDRES,Prunus,serrulata,48.8345591,2.3502872
164527,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 32,Prunus,avium,48.7637727,2.3769358
118100,PARIS 2E ARRDT,SQUARE JACQUES BIDAULT / 18 RUE DE LA LUNE,Prunus,,48.8698222,2.3500052
337162,PARIS 10E ARRDT,SQUARE ARISTIDE CAVAILLE COLL / 10 PLACE FRANZ LISZT,Prunus,,48.8782384,2.3521736
2018403,PARIS 18E ARRDT,ESPLANADE NATHALIE SARRAUTE,Prunus,x subhirtella,48.8885088,2.3625689
2038844,PARIS 14E ARRDT,CRECHE COLLECTIVE / 15 RUE BARDINET,Prunus,x yedoensis,48.8305531,2.3177489
2041966,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,avium,48.8296805,2.2979496
252688,PARIS 15E ARRDT,RUE DE LA FEDERATION,Prunus,x schmittii,48.8543383,2.2919598
186071,PARIS 19E ARRDT,HENRI RIBIERE (8),Prunus,,48.8760858,2.3952870
131356,PARIS 15E ARRDT,PARC OMNISPORT SUZANNE LENGLEN / 7 BOULEVARD DES FRERES VOISIN,Prunus,serrulata,48.8298121,2.2706275
2018992,PARIS 13E ARRDT,JARDIN DU MOULIN DE LA POINTE / 63 RUE DU MOULIN DE LA POINTE,Prunus,serrulata,48.8202089,2.3575101
2034454,PARIS 16E ARRDT,RUE DU GENERAL NIOX,Prunus,avium,48.8366512,2.2630070
123087,PARIS 15E ARRDT,PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE,Prunus,avium,48.8328379,2.2999558
2053613,PARIS 17E ARRDT,TALUS PORTE MAILLOT 17-99-02 / VOIE BG/17,Prunus,mahaleb,48.8789130,2.2814974
137387,PARIS 13E ARRDT,SQUARE DE LA RAFFINERIE SAY / 147 BOULEVARD VINCENT AURIOL,Prunus,serrulata,48.8313301,2.3615468
258320,PARIS 15E ARRDT,JARDINIERES DE LA RUE LOURMEL / 77 RUE DE LOURMEL,Prunus,,48.8449588,2.2875022
2047393,PARIS 15E ARRDT,CRECHE COLLECTIVE / 73 AVENUE FELIX FAURE,Prunus,serrulata,48.8397645,2.2858010
133889,PARIS 15E ARRDT,SQUARE DE L OISEAU LUNAIRE / 43 RUE BLOMET,Prunus,,48.8421592,2.3053277
164530,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 40,Prunus,avium,48.7637629,2.3771551
2021938,PARIS 17E ARRDT,AVENUE DE VILLIERS,Prunus,serrulata,48.8846756,2.2986960
187767,PARIS 6E ARRDT,ECOLE MATERNELLE / 40 RUE MADAME,Prunus,,48.8491679,2.3314610
2001809,PARIS 16E ARRDT,RUE NUNGESSER ET COLI,Prunus,x schmittii,48.8431348,2.2514830
139561,PARIS 17E ARRDT,PROMENADE BERNARD LAFAY C2 / 8 BOULEVARD DE REIMS,Prunus,,48.8917055,2.2988303
